code,water_source_type,inspecting_agency,inspection_date,region,district,source_name,nearest_settlement_name,distance_to_settlement,establishing_agency,date_source_established,latitude,longitude,elevation,gps_precision,sources_cluster,users,permanent,months_used,functioning,reason_for_non_functioning,number_of_human_using_source,number_of_camel_using_source,number_of_cattle_using_source,number_of_shoats_using_source,number_of_hectares_irrigated_using_source,source_protected,bh_depth,casing_type,casing_size,bh_static_water_level,bh_operating_yield,bh_operating_hrs_per_day,bh_operating_draw_down,bh_recovery_time,dw_depth,dw_static_water_level,dw_yield,dw_operating_hours,dw_draw_down,recovery_time,spring_cumulative_discharge_rate,dam_depth,dam_length,dam_width,berkad_depth,berkad_length,berkad_width,other_depth,other_length,other_width,other_source_yield,reservoir_type,reservoir_capacity,pipeline_type,pipeline_length,number_of_hh_connections,number_of_water_points_kiosks,number_of_animal_troughs,source_used_for_water_trucking,number_of_trucks_per_day,pump_type,pump_model,pump_capacity,pump_level,source_of_power,generator_type,generator_capacity,solar_type,solar_capacity,supply_system_condition,supply_system_condition_description,physical_water_quality_issues,color_odor_smell_description,temperature,ph,electrical_conductivity,total_disolved_solids,management_type,water_and_sanitation_committee,wsc_date_of_establishment,wsc_male_members,wsc_female_members,humans_charged_for_water,cost_of_water_for_humans,animals_charged_for_water,cost_of_water_for_livestock,name_of_operator,operator_contact_number,last_intervention_agency,last_intervention_description,last_intervention_date,additional_notes,metadata_tag
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-22,Sanaag,laasqoray,Ceel buh borehole1,Ceel buh/Badhan,1.0,Somali Government,17/04/1967,10.2249105,48.311939,1076.0,,4,rural urban,yes,,Yes,,5000,4500,300,20000,0.0,,240.0,gi,8.0,180.0,20.0,12.0,60.0,1.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,20.0,Galvanised Steel,200.0,0,1,2,yes,18,No Pump,,,,,,,,,good,Well functional ,no,,30.0,7.6,1440.0,1000.0,Communal,no,,,,no,,no,,,,,,O,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-01,Sool,caynabo,Wadaamogoo borehole1,Wadaamogoo,0.5,Islamic Relief Somalia,01/01/2016,8.9309789,46.2668218,799.0,,4,rural urban,yes,,Yes,,5000,3000,800,15000,5.0,,150.0,pvc,,140.0,10.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,16.0,Galvanised Steel,700.0,1000,4,16,yes,3,Submersible Pump,Laura,12.0,48.0,Hybrid - Solar/Generator,PERKINS,45.0,Yingu solar,315.0,good,The supply system is very good and functional,no,,36.0,7.4,1410.0,990.0,Communal,no,,,,no,,no,,,,Somaliland Ministry of Water Resources Development,01/02/2022,Changed the installation of pipes to new pipes in the system,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-11,Togdheer,burco,Livestock Borehole,Kabadheere Area,1.0,Former Somali government,06/05/1974,9.46993061341345,45.4567356035113,1043.0,,1,rural,yes,,Yes,,10,0,0,0,60.0,,126.0,pvc,8.0,95.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,35.0,Galvanised Steel,,,,,no,,Submersible Pump,Laware,24.0,105.0,Generator,Perkins,45.0,,,poor,Good Condition,no,,37.0,8.0,1075.0,756.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,FGS Ministry of Energy and Water Resources,2022-04-25,Bakool,xudur,Eldhuun,Bulo jadiid,,Former Somali Government,19/05/1986,4.09936,43.85966,,,,urban,yes,,Yes,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Submersible Pump,,,,,,,,,fair,,no,,,,,,Communal,no,,,,,,,,,,,,,,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-04-09,Mudug,galkayo,Mubarag,Bandiradley,0.8,DIRECTAAID,05/12/2018,6.4867771,46.9541353,316.0,,0,rural urban,yes,,Yes,,1500,,800,80000,,,172.0,pvc,9.0,,,13.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,68.0,Galvanised Steel,150.0,30,2,3,yes,20,Submersible Pump,not specified,,130.0,Hybrid - Solar/Generator,Doutz,30.0,300,23.0,poor,"1. the soil is rocky , and get pipelines to the HH.",no,,34.0,7.85,942.0,654.0,Communal,,,,,,,,,,,International Rescue Committee,solar and solar,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-14,Sool,las_caanood,Ina dirawal borehole,Yigoori,8.0,Private,14/04/2017,8.7312254,47.032603,623.0,,4,rural,yes,,Yes,,500,1408,0,4200,3.0,,71.0,pvc,8.0,20.0,18.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,20.0,Galvanised Steel,600.0,0,1,3,yes,4,Submersible Pump,Ground fost,5.5,65.0,Solar,,,M2,200.0,good,The system is ok,no,,31.0,7.0,1400.0,1620.0,Private/Individual,,,,,no,,no,,,,Private,14/04/2021,Pipelines changed from steel to plastic onces,,
,Borehole,FGS Ministry of Energy and Water Resources,2022-04-26,Lower Shabelle,afgooye,Hero kacaan BH 1,Dhagaxtuur ,,Qatar Charity,21/11/2018,2.14262,45.11935,,,,urban,yes,,Yes,,1200,,,,,,108.0,,,57.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,16.0,,,200,,,,,Submersible Pump,Elect submersible pump ,,72.0,,,,,,fair,,no,,,,,,Communal,no,,,,no,,,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-03-30,Togdheer,buuhoodle,Farah Bullay Borehole,Faarah Bullay,3.0,United Nations Children's Fund,24/12/2010,8.2214527996257,46.3526437059045,625.0,,1,rural urban,yes,,Yes,,85000,5000,0,6000,0.0,,365.0,pvc,8.0,330.0,60.0,12.0,,,,,,,,,,,,,,,,,,,,Other,,PVC,4.0,36000,9,6,yes,20,Submersible Pump,Laura,6.0,330.0,Hybrid - Solar/Generator,JP45,60.0,BRM300W,300.0,good,The,no,,30.0,7.1,1400.0,2600.0,Communal,yes,14/04/2010,5,3,no,,no,,,,United Nations Children's Fund,30/03/2022,Rehabilitation of borehole,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-11,Togdheer,burco,Saleeban kulul 2,Mohamed Cali Village,3.0,This is privately owned Borehole and was established by saleban kulul,06/12/2010,9.53253471292555,45.4928277432918,1045.0,,2,rural,yes,,Yes,,100,0,0,0,50.0,,100.0,pvc,8.0,85.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,Submersible Pump,Laware,15.0,89.0,Generator,Perkins,45.0,,,good,Good Condition,no,,34.0,8.3,1400.0,1000.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-10,Togdheer,burco,Cabdirashiid Cumar Borehole,Wisiil area Hawdka Buroa,5.0,Khaliifa foundation,20/01/2021,9.55933718942106,45.4663747083396,1056.0,,0,rural,yes,,Yes,,100,500,0,1500,80.0,,120.0,pvc,8.0,105.0,25.0,4.0,,,,,,,,,,,,,,,,,,,,,,PVC,100.0,50,3,2,yes,3,Submersible Pump,Laware,18.5,95.0,Hybrid - Solar/Generator,Perkins,45.0,Lorentz A005,15.0,good,Good Condition,no,,30.0,7.9,1400.0,1000.0,Private/Individual,,,,,no,,no,,,,,,,,
,Dam,FGS Ministry of Energy and Water Resources,2022-04-25,Bakool,xudur,Duqa,Tijeeg,,,18/11/1995,4.21344,43.89741,,,,rural,no,,Yes,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,80,,,,,No Pump,,,,,,,,,fair,,no,,,8.19999999999999,170.0,,Communal,no,,,,,,,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-11,Togdheer,burco,Saleeban kulul Borehole 3,Mohamed cali,1.0,This is privately owned Borehole and was established by saleebaan kulul,02/02/2021,9.53207714483142,45.4937085974962,1031.0,,3,rural,yes,,Yes,,10,0,0,2000,90.0,,120.0,pvc,8.0,105.0,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,Submersible Pump,Grundfos,8.0,105.0,Generator,Perkins,15.0,,,good,Good Condition,no,,34.0,8.3,1400.0,970.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-10,Togdheer,burco,Ceelka 11aad,Area Dooxa Togdheer,1.0,Buroa Water Agency,21/10/2012,9.53765358310193,45.4862172715366,1040.0,,1,rural urban,yes,,Yes,,0,0,0,0,0.0,,186.0,pvc,8.0,72.7,26.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,no,,Submersible Pump,Laware,26.0,103.0,Generator,Perkins,150.0,,,good,Good Condition,no,,30.0,8.0,1400.0,970.0,Utility/Local Authority,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-08,Togdheer,burco,Ceelka 1aad,Shacabka,1.0,Buroa water agency,01/02/2010,9.54076980706304,45.5222281068564,1032.0,,1,rural urban,yes,,Yes,,10000,0,0,0,0.0,,180.0,pvc,10.0,109.0,33.0,20.0,,,,,,,,,,,,,,,,,,,,Other,,Other,2000.0,20000,4,0,yes,8,Submersible Pump,Lware,24.0,123.0,Generator,Perkins,45.0,,,good,Good Condition,no,,32.0,7.7,1400.0,930.0,Utility/Local Authority,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-09,Togdheer,burco,Ceelkii 20aad,Plaza village,0.5,Buroa Water Agency,10/03/2022,9.50530287344009,45.5664770957083,1011.0,,1,rural urban,yes,,Yes,,10000,0,0,0,0.0,,168.0,pvc,8.0,94.2,21.0,5.0,,,,,,,,,,,,,,,,,,,,Other,,Galvanised Steel,2000.0,5000,0,0,no,,Submersible Pump,Laware,21.0,122.0,Generator,Perkins,65.0,,,good,Good Condition,no,,29.0,8.5,1400.0,900.0,Utility/Local Authority,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-06,Togdheer,burco,Galoolay Borehole,"Galoolay
",5.0,Kuwait Government,06/04/2020,9.7881763,45.2949751,1235.0,,0,rural,yes,,Yes,,3000,5000,1000,20000,0.0,,180.0,gi,8.0,140.0,10.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,50.0,Galvanised Steel,200.0,0,0,2,no,,Submersible Pump,Grundfos,11.0,170.0,Solar,,,KANEKA,16.1,good,Very good of water supply system they have,no,,26.7,7.88,1370.0,915.0,Communal,no,,,,no,,no,,,,,,There is no intervention carried out,,
,Dam,Somaliland Ministry of Water Resources Development,2022-04-19,Woqooyi Galbeed,hargeisa,Kaabada galbeed Dam,Kaabada settlement,0.1,ASAL ORG.,16/05/2019,9.0550129,43.955035,1299.0,,0,rural,no,11,Yes,,20000,1000,500,10000,0.0,,,,,,,,,,,,,,,,,3.0,54.0,45.0,,,,,,,,,,,,300,0,0,no,,No Pump,,,,,,,,,fair,No supply system becouse it has no infrustracture.,no,,32.0,8.0,183.0,13.0,Communal,no,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-16,Sool,xudun,Orgiyo,Orgiyo,0.0,We do know,01/09/2018,9.0804516,47.4386751,587.0,,1,rural,yes,,Yes,,12000,2000,0,15000,1.0,,170.0,gi,8.0,130.0,15.0,7.0,1.0,0.5,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,20.0,Stainless Steel,2.0,0,1,2,yes,5,Submersible Pump,Grunfoce,11.0,160.0,Hybrid - Solar/Generator,Perkins,45.0,Kap72so1-325/sc,325.0,good,Supply systems are good,no,,38.0,7.2,1300.0,960.0,Private/Individual,,,,,no,,no,,,,Oxfam GB,16/04/2020,Fence and solar installation,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-03-29,Togdheer,buuhoodle,Qori lugud Startegic borehole,Qori-lugud,1.0,Save the children,18/10/2020,8.56011182069778,46.2379563041031,741.0,,1,rural urban,yes,,Yes,,12000,7000,0,15000,0.0,,354.0,pvc,8.0,176.0,16.0,12.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,24.0,PVC,15000.0,24000,6,6,yes,20,Submersible Pump,Laura,16.0,310.0,Hybrid - Solar/Generator,JP45,45.0,DS72300W,300.0,good,The system is well functioning,no,,38.0,7.0,1360.0,2500.0,Communal,yes,06/08/2016,4,3,no,,no,,,,Somaliland Ministry of Water Resources Development,11/11/2021,The MowRD changed and rehabilitated the pump of the borehole to new one in 2022,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-28,Woqooyi Galbeed,hargeisa,Ilma  Qodax borehole,Darusalam,1.0,Ilma  Qodax,27/03/2019,9.8450632,44.0315669,1013.0,,0,,yes,,Yes,,0,0,0,0,6.0,,98.0,gi,8.0,65.0,12.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,200.0,0,0,0,no,,Submersible Pump,Grundfos,16.0,80.0,Solar,,,Dusol,13.32,fair,,no,,30.0,7.3,1173.0,832.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-18,Sanaag,ceerigaabo,Cerigabo WD3,Ceerigabo,1.0,Somalia government,18/04/1972,10.6304185,47.36284,1785.0,,1,urban rural,yes,,Yes,,2000,100,70,500,2.0,,82.0,gi,8.0,70.0,20.0,12.0,15.0,0.5,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,25.0,Stainless Steel,1000.0,1,1,1,yes,15,Submersible Pump,Luwara,20.0,25.0,Hybrid - Solar/Generator,Parking,45.0,0,0.0,fair,1. Poor water supply syatem,no,,25.0,7.1,1300.0,120.0,Communal,no,,,,no,,no,,,,,18/04/2022,1,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-04,Awdal,borama,Shaaba 12,Cado galiilo,6.0,United Nations Children's Fund,01/11/2008,9.9424536,43.2485258,1409.0,,,urban,yes,,Yes,,350,,,,,,104.0,gi,8.0,98.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,Steel tank,1.0,PVC,50.0,50,0,0,no,,Submersible Pump,Granfoc,11.0,100.0,Generator,Perkin,60.0,,,fair,All boreholes are connected to a main storage tank with a volume of 400 metre cupic. And the supply is good.,no,,32.0,7.42,1350.0,830.0,Private-Public-Partnership,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-10,Awdal,borama,Jamaac yuusuf BH,Holhol,5.0,Jaamac yuusuf BH,10/01/2021,9.9209746,43.1327314,1463.0,,,rural,yes,,Yes,,,,,,,,115.0,pvc,8.0,70.0,8.0,,,,,,,,,,,,,,,,,,,,,Steel tank,6.0,PVC,700.0,,0,0,no,,Submersible Pump,Granfoc,15.0,92.0,Solar,,,Dos,6.8,fair,The supply is not connected well trogh the farm.,no,,30.0,8.8,1340.0,966.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-04-09,Mudug,galkayo,Dur Dur weyne,Galinsor,0.0,International Committee of The Red Cross,,6.4241445,46.7067729,328.0,,0,rural urban,yes,,Yes,,2100,6300,,58000,,,190.0,pvc,8.0,,,,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,60.0,Galvanised Steel,540.0,100,1,1,yes,20,Submersible Pump,franglin,,140.0,Hybrid - Solar/Generator,Doutz,32.0,300w,20.0,poor,"1. old water tanks 
2. old pipelines
3. kiosks and animal troughs leaching ",no,,31.2,8.34,1332.0,932.0,Communal,yes,,,,,,,,,,not_specified,solar,PIU,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-05,Awdal,borama,Amoud 1,Camuud,4.0,Amoud foundation,31/05/2010,9.9437285,43.2199764,1379.0,,,rural,yes,,Yes,,3000,,,,,,81.0,gi,8.0,60.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,25.0,PVC,500.0,,0,0,no,,Submersible Pump,Granfoc,30.0,75.0,Generator,Perkin,30.0,,,fair,"There is a system, which is connected to a reservoir, and many water points within the university",no,,30.0,6.89,1321.0,933.0,Private/Individual,,,,,no,,no,,,,,,,,
,Dam,FGS Ministry of Energy and Water Resources,2022-04-25,Bakool,xudur,Usbo eelow,Usbo Eelow ,,,18/10/1969,4.12065,43.81932,,,4,rural,no,,Yes,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,68,,,,,,,,,,,,,,fair,,no,,,8.5,310.0,,Communal,no,,,,,,,,,,,,,,
,Spring,Somaliland Ministry of Water Resources Development,2022-05-18,Awdal,zeylac,Heemaal spring,Heemaal,,,,10.5585678,43.1401388,481.0,,,rural,yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,35.0,8.5,1318.0,931.0,Communal,no,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-14,Sool,las_caanood,Adhicaderye borehole 1,Adhicadeeye,0.5,Islamic Relief Somalia,14/04/2017,8.6727538,47.1509817,623.0,,3,rural urban,yes,,Yes,,6000,1500,0,3000,0.0,,70.0,pvc,8.0,60.0,20.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,60.0,PVC,1500.0,500,1,2,yes,12,Submersible Pump,Luwara,11.0,60.0,Hybrid - Solar/Generator,Perkins,50.0,PLM_250P 60,250.0,good,The pipelines are very weak and need replacement ,no,,32.0,7.4,1300.0,950.0,Communal,no,,,,no,,no,,,,Somaliland Ministry of Water Resources Development,14/04/2021,Replacement of water pump,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-05,Sool,taleex,Qowlo borehole,Qowlo,1.0,ADESO,05/03/2020,8.9263736,48.2875683,505.0,,1,rural,yes,,Yes,,800,1000,0,2600,0.0,,205.0,pvc,8.0,180.0,15.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,80.0,Galvanised Steel,100.0,100,1,3,no,,Submersible Pump,Laura,15.0,190.0,Generator,Perkins,30.0,,,good,The supply system is good but there is no fence. Also the borehole is away from village  women  fetch water from it. As usual women fetch water jerricans from it on their back and walk 1KM distance. It requires pipe installation from borehole to village.,no,,30.0,8.1,1300.0,900.0,Communal,no,,,,no,,no,,,,"Puntland Ministry of Energy, Minerals and Water",01/03/2021,Changed the pump,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-15,Woqooyi Galbeed,hargeisa,Osman borehole,Qool Dacawo ,0.1,Osman Dawlad,12/05/2019,9.8259889,44.3151828,958.0,,0,rural,yes,,Yes,,0,0,0,0,0.0,,92.0,gi,6.0,40.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,60.0,PVC,500.0,0,0,0,no,,Submersible Pump,Grundfos,39.0,85.0,Solar,,,Dusol,23.5,,,no,,33.0,7.5,1300.0,930.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-09,Togdheer,burco,Ceelka 15aad,Isha burcoa Area,0.5,Buroa water agency,04/01/2009,9.50382514391094,45.5766546539962,1004.0,,2,rural urban,yes,,Yes,,10000,0,0,0,100.0,,154.0,pvc,8.0,108.0,32.0,12.0,,,,,,,,,,,,,,,,,,,,Other,,Other,,0,0,0,no,,Submersible Pump,Laware,18.0,108.0,Generator,Perkins,66.0,,,good,Good Condition,no,,31.0,7.6,1300.0,890.0,Utility/Local Authority,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-11,Togdheer,burco,Aadan Gollis Borehole,Area plaza,1.0,Former Somali government,06/01/1986,9.51007075142115,45.5648255255073,1010.0,,1,rural urban,yes,,Yes,,10000,0,0,0,50.0,,160.0,pvc,8.0,145.0,15.0,5.0,,,,,,,,,,,,,,,,,,,,,,Galvanised Steel,,0,0,0,no,,Submersible Pump,Laware,15.0,119.0,Generator,Perkins,45.0,,,good,Good Condition,no,,23.0,7.5,1300.0,760.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-03-20,Galgaduud,dhusa_marreb,Laanle,Laanle,1.6,NRC,19/06/2021,5.3986729,45.7024847,319.0,,0,rural,yes,,Yes,,5000,250,,66666,0.5,,193.0,pvc,8.0,93.3,18.0,12.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,50.0,Galvanised Steel,160.0,0,1,2,yes,10,Submersible Pump,Franklin,,153.0,Generator,Perkin,40.0,,,fair,"1. No water distribution pipelines 
2. No storehouse 
3. Watch man House 
4. Not have enough water tank",no,,29.7,7.04,1290.0,835.0,Communal,yes,2021-05-22,4,2,,,,,,,International Committee of The Red Cross,"1. Motor
2. Pump and pipes",,,
,Spring,Somaliland Ministry of Water Resources Development,2022-05-08,Awdal,lughaye,Qabribaxar spr,Gargaara,,,,10.3478128,43.8176534,253.0,,,rural,yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,35.0,7.8,1173.0,830.0,,,,,,,,,,,,,,,,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-03-28,Galgaduud,cabudwaaq,Lajiide,Haraale,18.0,Community,28/03/2022,5.8779287,45.8781072,327.0,,0,rural,yes,,Yes,,15000,3000,,20000,,,150.0,pvc,6.0,,18.0,20.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,35.0,Galvanised Steel,25.0,0,0,0,yes,6,Submersible Pump,Granfos,,92.0,Generator,Perkin,40.0,,,poor,"Only small tank was built not other facilities like solar, water tanks,  animal troughs,  toilets,  generator house and fencing.",no,,30.7,7.02,1270.0,888.0,Communal,,,,,,,,,,,,No,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-05-01,Woqooyi Galbeed,gebiley,Maxamed laba suul,Arabsiyo,3.0,Global development,01/02/2022,9.6778404,43.734926,1384.0,,1,rural,yes,,Yes,,500,200,1000,3000,5.0,,60.0,gi,8.0,30.0,5.5,8.0,,,,,,,,,,,,,,,,,,,,Plastic tank,5.0,PVC,100.0,70,2,1,no,,Submersible Pump,Granfoc,5.5,56.0,Solar,,,,9.0,fair,"The water is connected to the water points (kiosks, troughs, and reservoir).",no,,29.0,7.88,1266.0,756.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-09,Sool,las_caanood,Saaxdheer borehole,Saahdheer,0.6,Norwegian Peoples Aid,09/04/2014,8.0068544,47.1039935,605.0,,1,rural urban,yes,,Yes,,5000,2100,0,1200,0.0,,370.0,pvc,8.0,324.0,12.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,72.0,Galvanised Steel,650.0,20,5,7,yes,30,Submersible Pump,Luwara,45.0,320.0,Hybrid - Solar/Generator,Perkins,45.0,BR-M300W,300.0,good,All the system are working properly,no,,31.0,7.4,1260.0,960.0,Communal,no,,,,no,,no,,,,CARE Somalia,09/05/2020,Construction of generator room. Pipeline extension 2 meters kiosks Construction . Supply of riding pipes and fencing 110 m wires,,
,Dam,FGS Ministry of Energy and Water Resources,2022-04-25,Bakool,xudur,Saalax xabiib ,Buulow,,,19/03/1941,4.12308,43.89745,,,,urban,yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,No Pump,,,,,,,,,fair,,no,,,8.3,310.0,,Communal,no,,,,,,,,,,,,,,
,Dam,Somaliland Ministry of Water Resources Development,2022-05-23,Togdheer,burco,Harada Gubatoxil Earth Dam,Harada Gubatoxil,,Food and Agriculture Organisation of the UN,20/04/2019,8.7859,45.46681,,,,rural,no,,No,,,,,,,,,,,,,,,,,,,,,,,3.0,60.0,60.0,,,,,,,,Concrete/Masonry tank,10.0,,,,,,,,,,,,,,,,,,,no,,,,,,Communal,,,,,,,,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-14,Sool,las_caanood,Sixawle 4,Yigoori,8.0,United Nations Children's Fund,14/04/2017,8.7228551,47.0288079,623.0,,4,rural urban,yes,,Yes,,5000,20,0,800,0.0,,70.0,pvc,8.0,21.0,24.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,10.0,Galvanised Steel,6500.0,150,7,4,yes,40,Submersible Pump,Ground fost,15.0,60.0,Hybrid - Solar/Generator,Perkins,45.0,M2,300.0,good,,no,,33.0,8.0,1260.0,900.0,Communal,yes,14/04/2016,8,0,no,,no,,,,United Nations Children's Fund,14/04/2020,Solar installed generator pipelines,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-27,Sanaag,ceerigaabo,Dhaban dhige Borehole.,Dhumay,1.0,SMOWRM and Community.,29/03/2019,10.4347936,47.3716279,1528.0,,,rural urban,yes,,Yes,,1200,1750,1300,1700,0.0,,160.0,gi,8.0,,18.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,20.0,Galvanised Steel,150.0,0,3,3,yes,2,Submersible Pump,Luwara 11,18.0,156.0,Generator,Parkins.,50.0,,,good,Well functional water supply system.,no,,27.0,7.5,1260.0,1200.0,Private-Public-Partnership,,,,,no,,no,,,,,,"Care International 
 1.Constructed pump house.
2. installation of sumbisable",,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-04-09,Mudug,galkayo,Tawakal,Bandiradley,0.6,International Committee of The Red Cross,04/08/1997,6.4833849,46.9369419,357.0,,0,urban rural,yes,,Yes,,8000,5000,,5600,0.0,,200.0,gi,9.0,,18.4,17.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,26.0,Galvanised Steel,300.0,600,1,2,yes,3,Submersible Pump,lowara,,170.0,Hybrid - Solar/Generator,eveco,40.0,350,24.0,,not have water tanks,no,,35.0,7.86,1256.0,879.0,,,,,,,,,,,,International Rescue Committee,solar,,,
,Borehole,Galmudug Ministry of Energy and Water Resources,2022-03-28,Galgaduud,cabudwaaq,Shikh abdulahi borehole,Herale,0.8,Not specified,28/03/2008,6.0261629,45.9630325,325.0,,0,rural urban,yes,,Yes,,6000,300,,15000,,,140.0,pvc,6.0,,28.0,17.0,,,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,30.0,Galvanised Steel,42.0,380,0,0,yes,7,Submersible Pump,Not specified,,92.0,Hybrid - Solar/Generator,Perkin,30.0,JAM72S09,18.0,poor,"1. Not have enough water tanks
2. Not have animal troughs 
3. Water distribution pipes are very small and need to change.",no,,34.1,7.4,1229.0,855.0,Communal,yes,,6,2,,,,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-29,Woqooyi Galbeed,hargeisa,Faiza Sh.Madar borehole,Darusalam,10.0,Faiza Sh.Madar,28/03/2015,9.7846606,44.050708,1051.0,,0,,yes,,Yes,,50,30,20,300,6.0,,80.0,gi,8.0,40.0,7.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,Concrete/Masonry tank,25.0,PVC,250.0,7,0,2,no,,Submersible Pump,Grundfos,17.0,70.0,Hybrid - Solar/Generator,Perkins,33.0,Vackson,9.0,fair,,no,,29.0,7.5,1211.0,852.0,Private/Individual,,,,,no,,no,,,,,,,,
,Borehole,Somaliland Ministry of Water Resources Development,2022-04-11,Sool,las_caanood,Dhidinka 2,Dhidinka,0.0,Private,01/03/2007,8.529631,47.3298653,623.0,,2,rural,yes,,Yes,,20,0,0,0,2.0,,250.0,pvc,8.0,60.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,Other,,Galvanised Steel,30.0,0,0,0,no,,Submersible Pump,Luwara ,15.0,180.0,Generator,Perkins ,30.0,,,good,The supply system disconnected,no,,34.0,7.7,1200.0,800.0,Private/Individual,,,,,no,,no,,,,Adventist Development Relief Agency,11/04/2018,Construction of water tank,,
